FileName,EggCount,Day,Repeat ,Condition
well_17_2023-12-15_154426_.jpg,0,D3,3,DMSO
well_18_2023-12-15_154431_.jpg,3,D3,3,DMSO
well_19_2023-12-15_154437_.jpg,0,D3,3,DMSO
well_20_2023-12-15_154443_.jpg,11,D3,3,DMSO
well_21_2023-12-15_154448_.jpg,3,D3,3,DMSO
well_22_2023-12-15_154454_.jpg,2,D3,3,DMSO
well_23_2023-12-15_154459_.jpg,1,D3,3,DMSO
well_24_2023-12-15_154505_.jpg,0,D3,3,DMSO
well_25_2023-12-15_154510_.jpg,3,D3,3,DMSO
well_26_2023-12-15_154516_.jpg,1,D3,3,DMSO
well_27_2023-12-15_154522_.jpg,0,D3,3,DMSO
well_28_2023-12-15_154527_.jpg,5,D3,3,DMSO
well_29_2023-12-15_154533_.jpg,0,D3,3,DMSO
well_30_2023-12-15_154538_.jpg,1,D3,3,DMSO
well_31_2023-12-15_154544_.jpg,1,D3,3,DMSO
well_32_2023-12-15_154550_.jpg,1,D3,3,DMSO
well_2_2023-11-09_170817_.jpg,82,D1,3,Rap_0.1
well_3_2023-11-09_170822_.jpg,86,D1,3,Rap_0.1
well_4_2023-11-09_170828_.jpg,59,D1,3,Rap_0.1
well_5_2023-11-09_170833_.jpg,69,D1,3,Rap_0.1
well_6_2023-11-09_170839_.jpg,67,D1,3,Rap_0.1
well_7_2023-11-09_170845_.jpg,64,D1,3,Rap_0.1
well_9_2023-11-09_170856_.jpg,35,D1,3,Rap_0.1
well_10_2023-11-09_170901_.jpg,65,D1,3,Rap_0.1
well_11_2023-11-09_170907_.jpg,39,D1,3,Rap_0.1
well_12_2023-11-09_170913_.jpg,47,D1,3,Rap_0.1
well_13_2023-11-09_170918_.jpg,48,D1,3,Rap_0.1
well_14_2023-11-09_170924_.jpg,63,D1,3,Rap_0.1
well_15_2023-11-09_170929_.jpg,72,D1,3,Rap_0.1
well_16_2023-11-09_170935_.jpg,38,D1,3,Rap_0.1
well_2_2023-12-15_160255_.jpg,41,D3,3,Rap_0.1
well_3_2023-12-15_160300_.jpg,42,D3,3,Rap_0.1
well_4_2023-12-15_160306_.jpg,52,D3,3,Rap_0.1
well_5_2023-12-15_160311_.jpg,0,D3,3,Rap_0.1
well_6_2023-12-15_160317_.jpg,30,D3,3,Rap_0.1
well_7_2023-12-15_160322_.jpg,9,D3,3,Rap_0.1
well_9_2023-12-15_160333_.jpg,26,D3,3,Rap_0.1
well_10_2023-12-15_160339_.jpg,42,D3,3,Rap_0.1
well_11_2023-12-15_160345_.jpg,36,D3,3,Rap_0.1
well_12_2023-12-15_160350_.jpg,72,D3,3,Rap_0.1
